PlayerID;CompetitionID;Games;Goals;Assists;YellowCards;RedCards
1;L1;0;0;0;0;0
7;L1;0;0;0;0;0
15;CL;5;1;0;0;0
15;L1;0;0;0;0;0
19;CL;8;1;1;1;0
19;L1;0;0;0;0;0
20;CL;5;0;0;0;0
20;L1;0;0;0;0;0
24;L1;0;0;0;0;0
31;L1;0;0;0;0;0
48;L1;0;0;0;0;0
49;L1;0;0;0;0;0
52;L1;0;0;0;0;0
59;L1;0;0;0;0;0
62;CL;0;0;0;0;0
62;L1;0;0;0;0;0
68;CL;2;0;0;0;0
68;L1;7;0;1;0;0
71;CL;0;0;0;0;0
71;GB1;0;0;0;0;0
71;L1;0;0;0;0;0
85;CL;0;0;0;0;0
85;L1;0;0;0;0;0
89;CL;0;0;0;0;0
89;L1;0;0;0;0;0
92;CL;0;0;0;0;0
92;L1;0;0;0;0;0
94;CL;0;0;0;0;0
94;GB1;18;0;0;3;0
94;L1;0;0;0;0;0
95;CL;0;0;0;0;0
95;L1;13;0;0;0;1
105;CL;1;0;0;0;0
105;L1;0;0;0;0;0
112;L1;0;0;0;0;0
113;CL;0;0;0;0;0
113;L1;0;0;0;0;0
114;CL;0;0;0;0;0
114;L1;0;0;0;0;0
115;CL;0;0;0;0;0
115;L1;0;0;0;0;0
122;CL;0;0;0;0;0
122;GB1;0;0;0;0;0
122;L1;0;0;0;0;0
123;CL;0;0;0;0;0
123;L1;0;0;0;0;0
126;CL;3;0;0;0;0
126;L1;0;0;0;0;0
130;CL;0;0;0;0;0
130;L1;0;0;0;0;0
135;CL;0;0;0;0;0
135;L1;0;0;0;0;0
136;CL;0;0;0;0;0
136;L1;0;0;0;0;0
142;L1;0;0;0;0;0
151;L1;0;0;0;0;0
154;CL;1;0;0;0;0
154;L1;0;0;0;0;0
160;L1;0;0;0;0;0
161;L1;0;0;0;0;0
163;L1;13;0;1;1;0
173;L1;0;0;0;0;0
175;L1;0;0;0;0;0
176;L1;0;0;0;0;0
177;L1;2;0;0;1;0
180;L1;0;0;0;0;0
183;L1;7;0;0;0;0
185;L1;0;0;0;0;0
196;CL;0;0;0;0;0
196;L1;0;0;0;0;0
197;CL;0;0;0;0;0
197;L1;0;0;0;0;0
205;CL;1;0;0;0;0
205;GB1;0;0;0;0;0
205;L1;0;0;0;0;0
206;CL;0;0;0;0;0
206;L1;0;0;0;0;0
209;CL;0;0;0;0;0
209;L1;0;0;0;0;0
211;L1;0;0;0;0;0
216;CL;0;0;0;0;0
216;L1;0;0;0;0;0
222;CL;0;0;0;0;0
222;GB1;32;3;0;5;0
222;L1;0;0;0;0;0
231;L1;0;0;0;0;0
246;L1;0;0;0;0;0
248;L1;0;0;0;0;0
251;L1;0;0;0;0;0
254;GB1;27;2;0;1;0
254;L1;0;0;0;0;0
258;CL;0;0;0;0;0
258;L1;0;0;0;0;0
259;CL;5;0;0;1;0
259;L1;0;0;0;0;0
270;CL;7;0;1;0;0
270;L1;0;0;0;0;0
271;L1;13;0;0;0;0
275;CL;3;0;0;1;0
275;L1;0;0;0;0;0
279;CL;0;0;0;0;0
279;L1;0;0;0;0;0
284;CL;0;0;0;0;0
284;L1;0;0;0;0;0
285;CL;0;0;0;0;0
285;L1;0;0;0;0;0
304;L1;1;0;0;0;0
306;CL;3;0;0;0;0
306;L1;0;0;0;0;0
310;CL;5;0;0;1;0
310;L1;0;0;0;0;0
313;CL;6;0;2;0;0
313;L1;0;0;0;0;0
317;CL;5;2;3;0;0
317;L1;0;0;0;0;0
323;L1;0;0;0;0;0
325;L1;0;0;0;0;0
327;L1;0;0;0;0;0
328;CL;6;2;0;0;0
328;GB1;0;0;0;0;0
328;L1;0;0;0;0;0
337;CL;0;0;0;0;0
337;L1;0;0;0;0;0
353;CL;10;0;0;0;0
353;L1;0;0;0;0;0
356;CL;3;0;1;0;0
356;L1;0;0;0;0;0
360;CL;10;2;1;2;0
360;L1;0;0;0;0;0
361;CL;0;0;0;0;0
361;L1;0;0;0;0;0
362;L1;0;0;0;0;0
368;CL;6;1;1;1;0
368;L1;0;0;0;0;0
370;L1;0;0;0;0;0
377;L1;0;0;0;0;0
379;L1;0;0;0;0;0
387;L1;0;0;0;0;0
394;L1;0;0;0;0;0
402;L1;0;0;0;0;0
410;CL;12;0;0;1;0
410;L1;0;0;0;0;0
411;CL;6;3;2;3;0
411;L1;0;0;0;0;0
413;L1;0;0;0;0;0
423;L1;0;0;0;0;0
424;L1;0;0;0;0;0
427;CL;0;0;0;0;0
427;L1;0;0;0;0;0
431;CL;1;0;0;0;0
431;L1;0;0;0;0;0
443;L1;0;0;0;0;0
445;L1;0;0;0;0;0
452;CL;1;0;0;0;0
452;L1;0;0;0;0;0
458;L1;0;0;0;0;0
471;L1;0;0;0;0;0
473;L1;0;0;0;0;0
477;CL;1;1;0;0;0
477;GB1;0;0;0;0;0
477;L1;6;0;0;0;0
481;L1;0;0;0;0;0
492;L1;9;0;0;0;0
497;L1;0;0;0;0;0
505;L1;0;0;0;0;0
515;L1;19;1;3;4;0
535;L1;0;0;0;0;0
536;CL;8;0;0;2;0
536;GB1;33;1;0;5;1
536;L1;0;0;0;0;0
541;L1;0;0;0;0;0
545;L1;0;0;0;0;0
549;CL;5;0;0;0;0
549;L1;0;0;0;0;0
562;L1;0;0;0;0;0
586;CL;0;0;0;0;0
586;L1;0;0;0;0;0
598;CL;8;0;0;0;0
598;L1;0;0;0;0;0
599;CL;8;1;0;1;0
599;L1;0;0;0;0;0
612;CL;0;0;0;0;0
612;L1;0;0;0;0;0
614;L1;0;0;0;0;0
615;CL;0;0;0;0;0
615;L1;0;0;0;0;0
621;CL;2;0;0;0;0
621;L1;0;0;0;0;0
623;L1;0;0;0;0;0
635;L1;0;0;0;0;0
636;L1;13;0;0;1;0
642;L1;0;0;0;0;0
654;CL;3;0;0;0;0
654;L1;0;0;0;0;0
657;L1;0;0;0;0;0
660;CL;0;0;0;0;0
660;L1;0;0;0;0;0
664;L1;0;0;0;0;0
667;L1;0;0;0;0;0
669;GB1;0;0;0;0;0
669;L1;0;0;0;0;0
674;L1;1;0;0;0;0
678;CL;4;1;0;0;0
678;L1;0;0;0;0;0
679;L1;0;0;0;0;0
680;L1;0;0;0;0;0
687;L1;0;0;0;0;0
692;CL;0;0;0;0;0
692;L1;0;0;0;0;0
695;L1;0;0;0;0;0
698;L1;0;0;0;0;0
699;L1;0;0;0;0;0
703;L1;0;0;0;0;0
704;GB1;0;0;0;0;0
704;L1;0;0;0;0;0
709;CL;12;3;0;2;0
709;L1;0;0;0;0;0
711;L1;8;0;0;0;0
717;CL;0;0;0;0;0
717;L1;10;0;0;0;0
722;L1;0;0;0;0;0
727;L1;0;0;0;0;0
731;L1;18;7;5;0;0
733;L1;11;0;1;1;0
735;L1;3;0;0;0;0
742;L1;1;0;0;0;0
746;L1;0;0;0;0;0
749;L1;0;0;0;0;0
752;CL;4;0;0;0;0
752;L1;0;0;0;0;0
758;L1;28;8;6;4;1
766;L1;0;0;0;0;0
768;L1;0;0;0;0;0
773;CL;1;0;0;0;0
773;L1;0;0;0;0;0
774;L1;0;0;0;0;0
780;L1;25;2;0;2;0
788;L1;0;0;0;0;0
790;L1;0;0;0;0;0
792;L1;0;0;0;0;0
797;L1;0;0;0;0;0
798;L1;0;0;0;0;0
802;L1;11;0;0;0;0
822;L1;0;0;0;0;0
843;L1;7;0;1;0;0
851;L1;9;0;0;1;0
862;L1;0;0;0;0;0
869;L1;25;2;0;0;0
874;L1;0;0;0;0;0
875;L1;0;0;0;0;0
881;L1;0;0;0;0;0
891;L1;0;0;0;0;0
893;L1;15;1;0;3;0
896;L1;0;0;0;0;0
906;L1;0;0;0;0;0
908;L1;0;0;0;0;0
910;L1;0;0;0;0;0
919;CL;0;0;0;0;0
919;GB1;0;0;0;0;0
919;L1;0;0;0;0;0
934;L1;0;0;0;0;0
951;L1;0;0;0;0;0
955;L1;2;0;0;1;0
959;L1;6;0;0;0;0
973;L1;0;0;0;0;0
997;L1;0;0;0;0;0
1026;L1;0;0;0;0;0
1043;L1;0;0;0;0;0
1049;L1;0;0;0;0;0
1051;L1;0;0;0;0;0
1065;L1;0;0;0;0;0
1074;L1;5;0;0;0;0
1076;L1;9;0;1;1;0
1081;CL;4;1;0;0;0
1082;L1;0;0;0;0;0
1092;L1;0;0;0;0;0
1094;GB1;24;1;2;5;0
1094;L1;0;0;0;0;0
1126;L1;17;1;0;1;0
1139;L1;0;0;0;0;0
1148;L1;0;0;0;0;0
1157;CL;0;0;0;0;0
1157;L1;0;0;0;0;0
1186;L1;25;1;2;6;0
1202;CL;1;0;0;0;0
1236;L1;5;0;1;1;0
1255;L1;18;2;1;1;0
1257;L1;0;0;0;0;0
1258;L1;0;0;0;0;0
1260;CL;6;3;3;0;0
1260;L1;0;0;0;0;0
1261;CL;0;0;0;0;0
1261;L1;0;0;0;0;0
1273;L1;0;0;0;0;0
1278;L1;0;0;0;0;0
1279;L1;0;0;0;0;0
1283;L1;6;0;0;0;0
1285;L1;4;0;0;0;0
1312;L1;3;0;0;1;0
1317;L1;15;2;2;0;0
1324;L1;0;0;0;0;0
1327;L1;0;0;0;0;0
1330;L1;1;0;0;0;0
1331;CL;0;0;0;0;0
1331;L1;0;0;0;0;0
1335;L1;0;0;0;0;0
1374;L1;1;0;0;0;0
1379;L1;8;1;0;2;0
1384;L1;0;0;0;0;0
1385;L1;0;0;0;0;0
1390;L1;0;0;0;0;0
1397;CL;0;0;0;0;0
1397;GB1;0;0;0;0;0
1399;CL;6;0;0;1;0
1414;L1;0;0;0;0;0
1415;L1;1;0;0;0;0
1417;CL;4;0;0;0;0
1417;L1;0;0;0;0;0
1419;CL;6;0;0;0;0
1419;GB1;0;0;0;0;0
1419;L1;16;0;0;5;0
1426;CL;4;0;0;0;0
1426;L1;0;0;0;0;0
1430;CL;1;0;0;0;0
1430;L1;0;0;0;0;0
1432;CL;8;0;0;1;0
1432;L1;0;0;0;0;0
1433;L1;0;0;0;0;0
1442;L1;0;0;0;0;0
1450;CL;0;0;0;0;0
1450;GB1;12;0;0;1;0
1450;L1;5;0;0;1;1
1456;L1;0;0;0;0;0
1496;L1;0;0;0;0;0
1521;L1;0;0;0;0;0
1525;CL;6;2;0;1;0
1525;L1;0;0;0;0;0
1528;CL;9;0;1;3;0
1528;L1;0;0;0;0;0
1529;GB1;0;0;0;0;0
1564;L1;0;0;0;0;0
1572;L1;0;0;0;0;0
1579;L1;0;0;0;0;0
1597;L1;20;2;4;2;0
1600;CL;2;0;0;0;0
1600;GB1;10;1;0;1;0
1600;L1;0;0;0;0;0
1619;L1;0;0;0;0;0
1626;L1;0;0;0;0;0
1665;L1;23;0;1;3;0
1719;L1;4;0;1;0;0
1727;L1;0;0;0;0;0
1728;L1;0;0;0;0;0
1742;CL;2;0;0;0;0
1742;L1;0;0;0;0;0
1749;L1;0;0;0;0;0
1753;L1;12;0;0;0;0
1774;L1;4;0;0;0;0
1776;CL;3;0;0;0;0
1776;L1;10;0;0;2;0
1861;L1;0;0;0;0;0
1909;L1;0;0;0;0;0
1967;L1;2;0;0;0;0
2050;CL;0;0;0;0;0
2050;L1;0;0;0;0;0
2099;L1;18;0;0;4;0
2216;L1;9;0;1;1;0
2233;CL;0;0;0;0;0
2233;L1;0;0;0;0;0
2234;L1;0;0;0;0;0
2280;L1;0;0;0;0;0
2288;L1;0;0;0;0;0
2296;L1;25;0;1;5;0
2360;L1;0;0;0;0;0
2450;L1;0;0;0;0;0
2482;CL;0;0;0;0;0
2482;L1;0;0;0;0;0
2513;L1;0;0;0;0;0
2539;L1;0;0;0;0;0
2609;CL;0;0;0;0;0
2609;L1;0;0;0;0;0
2641;L1;0;0;0;0;0
2684;L1;1;0;0;0;0
2709;L1;23;0;1;6;0
2715;L1;16;2;1;4;0
2717;L1;0;0;0;0;0
2843;CL;1;0;0;0;0
2848;L1;0;0;0;0;0
2857;CL;6;0;0;0;0
2865;CL;4;0;0;0;0
2867;L1;15;2;2;5;0
2898;CL;12;5;2;1;0
2917;CL;5;1;0;2;0
2923;CL;5;0;0;0;0
2925;CL;6;1;0;0;0
2925;L1;1;0;0;0;0
2934;CL;0;0;0;0;0
2941;CL;0;0;0;0;0
2942;CL;0;0;0;0;0
2942;GB1;0;0;0;0;0
2945;CL;0;0;0;0;0
2947;CL;6;0;0;0;0
2951;CL;0;0;0;0;0
2953;GB1;16;3;0;5;0
2955;CL;0;0;0;0;0
2977;L1;0;0;0;0;0
2995;CL;2;0;0;0;0
2995;L1;0;0;0;0;0
3010;CL;0;0;0;0;0
3056;CL;0;0;0;0;0
3060;CL;0;0;0;0;0
3073;CL;0;0;0;0;0
3089;GB1;0;0;0;0;0
3094;CL;0;0;0;0;0
3094;GB1;0;0;0;0;0
3095;CL;0;0;0;0;0
3095;GB1;0;0;0;0;0
3097;CL;0;0;0;0;0
3112;GB1;0;0;0;0;0
3113;CL;0;0;0;0;0
3113;GB1;0;0;0;0;0
3114;L1;0;0;0;0;0
3116;CL;10;2;1;1;0
3116;GB1;9;0;0;0;0
3117;CL;5;0;0;1;0
3117;GB1;0;0;0;0;0
3129;CL;0;0;0;0;0
3129;GB1;23;3;0;3;0
3129;L1;14;1;0;4;0
3131;GB1;0;0;0;0;0
3133;CL;0;0;0;0;0
3133;GB1;0;0;0;0;0
3142;CL;0;0;0;0;0
3142;GB1;0;0;0;0;0
3145;GB1;0;0;0;0;0
3149;L1;1;0;0;0;0
3152;CL;0;0;0;0;0
3152;GB1;0;0;0;0;0
3156;CL;0;0;0;0;0
3156;GB1;0;0;0;0;0
3162;GB1;0;0;0;0;0
3163;CL;0;0;0;0;0
3163;GB1;0;0;0;0;0
3173;CL;0;0;0;0;0
3173;GB1;0;0;0;0;0
3183;CL;0;0;0;0;0
3183;GB1;0;0;0;0;0
3186;CL;0;0;0;0;0
3186;GB1;0;0;0;0;0
3188;CL;0;0;0;0;0
3188;GB1;0;0;0;0;0
3190;CL;0;0;0;0;0
3190;GB1;0;0;0;0;0
3193;CL;0;0;0;0;0
3193;GB1;0;0;0;0;0
3207;CL;0;0;0;0;0
3207;GB1;0;0;0;0;0
3209;CL;0;0;0;0;0
3209;GB1;0;0;0;0;0
3210;CL;0;0;0;0;0
3210;GB1;0;0;0;0;0
3210;L1;0;0;0;0;0
3218;CL;0;0;0;0;0
3218;GB1;0;0;0;0;0
3218;L1;26;4;5;2;0
3219;CL;0;0;0;0;0
3219;GB1;0;0;0;0;0
3221;CL;0;0;0;0;0
3221;GB1;0;0;0;0;0
3227;GB1;0;0;0;0;0
3236;GB1;0;0;0;0;0
3237;CL;0;0;0;0;0
3237;GB1;0;0;0;0;0
3239;CL;1;0;0;0;0
3239;GB1;0;0;0;0;0
3240;CL;0;0;0;0;0
3240;GB1;0;0;0;0;0
3240;L1;21;1;0;1;0
3243;GB1;0;0;0;0;0
3261;CL;5;1;0;0;0
3261;GB1;17;0;0;1;0
3267;GB1;0;0;0;0;0
3267;L1;23;4;1;3;1
3274;CL;0;0;0;0;0
3274;GB1;0;0;0;0;0
3276;CL;8;3;1;2;0
3276;GB1;0;0;0;0;0
3280;GB1;0;0;0;0;0
3282;CL;0;0;0;0;0
3282;GB1;0;0;0;0;0
3283;CL;2;0;0;0;0
3283;GB1;0;0;0;0;0
3284;CL;11;1;0;1;0
3284;GB1;0;0;0;0;0
3288;GB1;0;0;0;0;0
3289;CL;0;0;0;0;0
3289;GB1;0;0;0;0;0
3298;GB1;0;0;0;0;0
3308;CL;0;0;0;0;0
3308;GB1;0;0;0;0;0
3312;GB1;0;0;0;0;0
3313;CL;1;0;0;0;0
3313;GB1;0;0;0;0;0
3315;GB1;0;0;0;0;0
3330;GB1;3;0;0;0;0
3335;CL;0;0;0;0;0
3335;GB1;9;0;0;0;0
3353;GB1;0;0;0;0;0
3357;GB1;0;0;0;0;0
3357;L1;0;0;0;0;0
3358;CL;6;0;0;0;0
3358;GB1;0;0;0;0;0
3362;GB1;0;0;0;0;0
3396;CL;0;0;0;0;0
3396;GB1;0;0;0;0;0
3411;CL;0;0;0;0;0
3415;CL;0;0;0;0;0
3418;CL;0;0;0;0;0
3421;CL;0;0;0;0;0
3443;CL;0;0;0;0;0
3458;CL;7;1;1;1;0
3458;GB1;0;0;0;0;0
3467;CL;6;0;1;3;0
3467;GB1;0;0;0;0;0
3473;GB1;0;0;0;0;0
3474;CL;0;0;0;0;0
3474;GB1;0;0;0;0;0
3474;L1;0;0;0;0;0
3475;CL;0;0;0;0;0
3475;GB1;0;0;0;0;0
3475;L1;0;0;0;0;0
3485;CL;0;0;0;0;0
3485;GB1;0;0;0;0;0
3495;CL;6;0;0;0;0
3500;CL;0;0;0;0;0
3504;CL;5;0;1;1;0
3504;GB1;0;0;0;0;0
3504;L1;21;1;1;6;0
3506;L1;0;0;0;0;0
3508;CL;0;0;0;0;0
3515;CL;0;0;0;0;0
3517;CL;5;0;0;0;0
3519;CL;0;0;0;0;0
3525;CL;0;0;0;0;0
3527;GB1;4;0;0;0;0
3530;L1;32;1;2;4;0
3535;CL;0;0;0;0;0
3535;GB1;0;0;0;0;0
3547;CL;0;0;0;0;0
3547;GB1;0;0;0;0;0
3548;CL;0;0;0;0;0
3548;GB1;0;0;0;0;0
3552;CL;0;0;0;0;0
3552;L1;0;0;0;0;0
3568;CL;2;0;0;0;0
3568;GB1;0;0;0;0;0
3571;CL;0;0;0;0;0
3571;GB1;0;0;0;0;0
3572;CL;0;0;0;0;0
3572;GB1;0;0;0;0;0
3573;CL;0;0;0;0;0
3583;GB1;0;0;0;0;0
3585;CL;12;5;0;1;0
3585;GB1;0;0;0;0;0
3590;GB1;0;0;0;0;0
3595;GB1;1;0;0;0;0
3601;CL;0;0;0;0;0
3601;GB1;0;0;0;0;0
3606;CL;0;0;0;0;0
3610;L1;2;0;0;0;0
3617;GB1;0;0;0;0;0
3619;GB1;4;0;0;1;0
3624;CL;0;0;0;0;0
3630;CL;6;0;0;0;0
3630;GB1;0;0;0;0;0
3633;CL;2;0;0;0;0
3633;GB1;0;0;0;0;0
3634;CL;15;3;3;1;0
3634;GB1;0;0;0;0;0
3648;CL;0;0;0;0;0
3648;GB1;0;0;0;0;0
3654;GB1;10;0;0;0;0
3663;CL;9;1;1;2;0
3663;GB1;0;0;0;0;0
3666;GB1;0;0;0;0;0
3683;CL;0;0;0;0;0
3683;L1;10;0;0;2;0
3685;GB1;0;0;0;0;0
3686;CL;1;0;0;0;0
3686;GB1;0;0;0;0;0
3691;CL;0;0;0;0;0
3691;GB1;1;0;0;0;0
3704;GB1;0;0;0;0;0
3715;CL;0;0;0;0;0
3715;GB1;0;0;0;0;0
3716;GB1;0;0;0;0;0
3719;GB1;0;0;0;0;0
3724;CL;3;0;0;1;0
3724;GB1;0;0;0;0;0
3727;CL;6;0;0;0;0
3727;GB1;0;0;0;0;0
3727;L1;22;1;2;5;0
3736;CL;10;0;0;0;0
3736;GB1;12;0;0;1;0
3738;GB1;0;0;0;0;0
3740;GB1;1;0;0;0;0
3742;CL;0;0;0;0;0
3742;GB1;0;0;0;0;0
3745;L1;0;0;0;0;0
3747;GB1;0;0;0;0;0
3762;GB1;0;0;0;0;0
3765;CL;15;2;1;2;0
3765;GB1;0;0;0;0;0
3767;CL;3;0;0;0;0
3767;GB1;0;0;0;0;0
3775;GB1;0;0;0;0;0
3784;GB1;0;0;0;0;0
3785;CL;0;0;0;0;0
3785;GB1;0;0;0;0;0
3787;GB1;0;0;0;0;0
3789;GB1;0;0;0;0;0
3798;GB1;0;0;0;0;0
3804;GB1;0;0;0;0;0
3809;CL;0;0;0;0;0
3809;GB1;0;0;0;0;0
3809;L1;0;0;0;0;0
3811;GB1;1;0;0;0;1
3814;CL;6;0;0;0;0
3814;GB1;0;0;0;0;0
3829;GB1;0;0;0;0;0
3836;CL;6;0;0;0;0
3836;L1;0;0;0;0;0
3842;GB1;0;0;0;0;0
3851;CL;0;0;0;0;0
3851;L1;0;0;0;0;0
3865;CL;0;0;0;0;0
3865;GB1;0;0;0;0;0
3866;GB1;0;0;0;0;0
3869;GB1;0;0;0;0;0
3873;GB1;0;0;0;0;0
3875;GB1;0;0;0;0;0
3877;CL;13;5;1;3;0
3877;GB1;0;0;0;0;0
3878;GB1;0;0;0;0;0
3887;CL;6;1;0;1;0
3887;GB1;0;0;0;0;0
3902;GB1;16;0;0;3;0
3905;CL;0;0;0;0;0
3907;CL;0;0;0;0;0
3920;CL;0;0;0;0;0
3920;GB1;2;0;0;1;0
3926;CL;6;1;1;0;0
3931;CL;0;0;0;0;0
3931;GB1;0;0;0;0;0
3935;GB1;0;0;0;0;0
3936;GB1;6;0;0;0;0
3940;GB1;0;0;0;0;0
3954;CL;0;0;0;0;0
3958;L1;0;0;0;0;0
3959;GB1;0;0;0;0;0
3979;CL;0;0;0;0;0
3990;CL;0;0;0;0;0
3990;GB1;0;0;0;0;0
3990;L1;0;0;0;0;0
3991;L1;0;0;0;0;0
4006;CL;13;4;0;2;0
4006;GB1;0;0;0;0;0
4008;L1;8;0;0;4;0
4011;CL;7;0;0;1;0
4011;GB1;0;0;0;0;0
4044;GB1;2;0;0;0;0
4046;GB1;0;0;0;0;0
4053;GB1;0;0;0;0;0
4054;GB1;0;0;0;0;0
4064;GB1;0;0;0;0;0
4066;GB1;0;0;0;0;0
4068;GB1;8;0;0;1;0
4071;CL;1;1;0;0;0
4071;GB1;0;0;0;0;0
4073;GB1;1;0;0;0;0
4075;GB1;0;0;0;0;0
4081;GB1;0;0;0;0;0
4087;GB1;0;0;0;0;0
4098;CL;0;0;0;0;0
4098;GB1;1;0;0;0;0
4106;GB1;0;0;0;0;0
4114;GB1;0;0;0;0;0
4116;GB1;0;0;0;0;0
4119;GB1;0;0;0;0;0
4127;GB1;0;0;0;0;0
4128;CL;2;0;0;0;0
4128;GB1;0;0;0;0;0
4135;GB1;0;0;0;0;0
4139;GB1;0;0;0;0;0
4149;CL;0;0;0;0;0
4149;GB1;2;0;0;0;0
4153;CL;0;0;0;0;0
4175;CL;2;0;0;0;0
4175;GB1;0;0;0;0;0
4205;GB1;0;0;0;0;0
4217;CL;3;0;1;0;0
4217;GB1;0;0;0;0;0
4227;CL;0;0;0;0;0
4227;GB1;0;0;0;0;0
4229;GB1;0;0;0;0;0
4230;GB1;0;0;0;0;0
4240;GB1;30;4;0;5;0
4246;L1;0;0;0;0;0
4251;GB1;0;0;0;0;0
4252;CL;0;0;0;0;0
4252;GB1;0;0;0;0;0
4256;GB1;0;0;0;0;0
4261;GB1;7;0;0;0;0
4265;GB1;0;0;0;0;0
4267;CL;0;0;0;0;0
4267;GB1;0;0;0;0;0
4291;CL;0;0;0;0;0
4291;GB1;0;0;0;0;0
4326;CL;0;0;0;0;0
4328;CL;0;0;0;0;0
4329;CL;0;0;0;0;0
4329;GB1;0;0;0;0;0
4338;CL;0;0;0;0;0
4338;GB1;20;0;0;2;0
4355;CL;0;0;0;0;0
4358;CL;0;0;0;0;0
4358;GB1;25;4;0;3;0
4371;CL;1;0;0;0;0
4376;CL;0;0;0;0;0
4376;GB1;0;0;0;0;0
4389;CL;0;0;0;0;0
4394;GB1;0;0;0;0;0
4395;CL;5;0;0;1;0
4397;CL;2;0;0;1;0
4413;CL;3;0;0;0;0
4441;CL;0;0;0;0;0
4442;CL;2;0;0;0;0
4444;CL;2;0;0;0;0
4472;CL;3;1;0;0;0
4500;CL;0;0;0;0;0
4555;L1;0;0;0;0;0
4580;CL;6;1;0;0;0
4582;CL;0;0;0;0;0
4625;CL;3;0;0;1;0
4644;CL;0;0;0;0;0
4672;CL;0;0;0;0;0
4672;L1;12;1;2;6;0
4673;CL;0;0;0;0;0
4674;CL;0;0;0;0;0
4687;CL;0;0;0;0;0
4687;L1;0;0;0;0;0
4710;L1;0;0;0;0;0
4715;L1;0;0;0;0;0
4720;L1;0;0;0;0;0
4726;L1;0;0;0;0;0
4729;L1;15;1;1;1;0
4735;L1;34;3;6;4;1
4756;GB1;0;0;0;0;0
4869;CL;6;0;0;0;0
4879;L1;0;0;0;0;0
4907;CL;0;0;0;0;0
4910;CL;4;0;0;0;0
4941;CL;4;0;0;0;0
4958;CL;4;0;0;0;0
5016;CL;0;0;0;0;0
5023;CL;0;0;0;0;0
5065;L1;0;0;0;0;0
5081;L1;7;0;1;1;0
5103;L1;0;0;0;0;0
5198;CL;0;0;0;0;0
5202;L1;15;0;0;2;0
5263;L1;28;3;1;2;0
5279;L1;0;0;0;0;0
5282;CL;0;0;0;0;0
5285;CL;0;0;0;0;0
5285;GB1;11;0;0;1;0
5286;CL;0;0;0;0;0
5289;CL;0;0;0;0;0
5295;CL;1;0;0;0;0
5299;CL;0;0;0;0;0
5311;CL;0;0;0;0;0
5322;CL;2;0;0;0;0
5329;GB1;1;0;0;0;0
5337;CL;0;0;0;0;0
5338;CL;0;0;0;0;0
5340;CL;0;0;0;0;0
5352;CL;0;0;0;0;0
5357;CL;0;0;0;0;0
5360;CL;0;0;0;0;0
5364;CL;11;0;0;1;0
5367;L1;16;0;2;4;0
5378;CL;1;0;0;0;0
5417;CL;3;0;0;0;0
5418;CL;6;0;0;1;0
5418;GB1;0;0;0;0;0
5428;CL;6;0;0;2;0
5428;GB1;0;0;0;0;0
5429;CL;6;0;1;0;0
5438;CL;0;0;0;0;0
5469;CL;0;0;0;0;0
5480;CL;0;0;0;0;0
5490;CL;4;1;0;0;0
5496;CL;1;0;0;0;0
5500;CL;0;0;0;0;0
5501;CL;4;0;0;0;0
5506;CL;0;0;0;0;0
5507;CL;0;0;0;0;0
5508;CL;10;0;0;1;0
5508;GB1;11;0;0;2;0
5513;CL;1;0;0;1;0
5521;CL;0;0;0;0;0
5531;GB1;0;0;0;0;0
5548;CL;0;0;0;0;0
5550;CL;0;0;0;0;0
5573;CL;11;4;1;2;0
5576;CL;0;0;0;0;0
5632;CL;0;0;0;0;0
5640;CL;0;0;0;0;0
5642;CL;6;1;0;2;0
5650;CL;3;0;0;0;0
5650;GB1;0;0;0;0;0
5651;CL;3;0;0;0;0
5654;CL;6;0;0;0;0
5658;CL;0;0;0;0;0
5658;GB1;0;0;0;0;0
5668;CL;0;0;0;0;0
5674;CL;0;0;0;0;0
5678;CL;3;0;0;0;0
5748;CL;0;0;0;0;0
5749;CL;0;0;0;0;0
5751;CL;0;0;0;0;0
5752;CL;0;0;0;0;0
5758;CL;0;0;0;0;0
5758;GB1;31;1;1;9;0
5759;CL;0;0;0;0;0
5774;CL;0;0;0;0;0
